CustomerID,Frequency,Monetary,Recency,TotalRevenue,TotalOrders,TotalItems,UniqueProducts,TenureDays,AvgOrderValue,AvgBasketSize,PurchaseFreqMonthly,CLV,MonthlySpendCV,FavouriteDay,FavouriteHourBin,WeekendShopperRatio,Country,R_Score,F_Score,M_Score,RFM_Score,RF_Score,RFM_Segment,Cluster,Cluster_Name
10332,9,13948.73,16,13948.73,9,614,9,357,1549.858888888889,68.22222222222223,0.7673949579831933,14272.246763025214,1.0898974544380762,Wednesday,Night,0.1111111111111111,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
10333,8,17281.440000000002,32,17281.440000000002,8,699,8,286,2160.1800000000003,87.375,0.8514685314685314,22071.90350769231,0.7396340148724505,Tuesday,Night,0.125,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
10338,15,19572.36,17,19572.36,15,756,15,343,1304.824,50.4,1.331195335276968,20843.707465889216,1.1798632484951361,Friday,Afternoon,0.3333333333333333,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10340,10,15920.75,31,15920.75,10,585,10,265,1592.075,58.5,1.148679245283019,21945.40211320755,0.8250566016713249,Wednesday,Night,0.2,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
10345,22,34346.58,1,34346.58,22,1279,22,365,1561.2081818181819,58.13636363636363,1.8347397260273974,34372.928061369865,1.6231506162752578,Friday,Evening,0.22727272727272727,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10347,19,30574.29,34,30574.29,19,1074,19,286,1609.173157894737,56.526315789473685,2.0222377622377623,39049.56871048952,0.7729615562312647,Friday,Night,0.3684210526315789,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
10350,16,24206.18,5,24206.18,16,1111,16,353,1512.88625,69.4375,1.37971671388102,25048.25334390935,1.0836150444549024,Wednesday,Afternoon,0.25,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
10351,14,16482.83,26,16482.83,14,634,14,325,1177.345,45.285714285714285,1.3112615384615385,18525.686592000002,0.9649893925436405,Saturday,Afternoon,0.35714285714285715,United Kingdom,2,3,2,7,23,Loyal Customers,3,Hibernating
10353,27,42226.520000000004,17,42226.520000000004,27,1541,27,354,1563.9451851851854,57.074074074074076,2.321694915254237,43572.043010169495,0.604344710946695,Sunday,Afternoon,0.4074074074074074,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
10357,14,29579.85,31,29579.85,14,847,14,297,2112.8464285714285,60.5,1.434882154882155,36380.22763636364,0.8730763574817815,Tuesday,Afternoon,0.35714285714285715,United Kingdom,2,3,4,9,23,Loyal Customers,3,Hibernating
10358,12,22281.25,6,22281.25,12,831,12,355,1856.7708333333333,69.25,1.0289577464788733,22926.464788732395,0.6532253219875305,Saturday,Night,0.4166666666666667,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
10359,8,8543.73,99,8543.73,8,437,8,257,1067.96625,54.625,0.9475486381322958,12143.39958910506,1.0756564281749368,Saturday,Evening,0.375,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10360,6,6738.049999999999,59,6738.049999999999,6,235,6,223,1123.0083333333332,39.166666666666664,0.8190134529147982,11037.107192825111,1.0770840881890777,Sunday,Night,0.5,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10361,9,12797.189999999999,3,12797.189999999999,9,442,9,356,1421.9099999999999,49.111111111111114,0.7695505617977528,13130.779671910113,0.7163276519942193,Tuesday,Night,0.2222222222222222,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
10365,11,16562.15,22,16562.15,11,671,11,343,1505.65,61.0,0.9762099125364433,17637.96545772595,1.1448030963915723,Friday,Night,0.0,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
10366,11,9697.53,11,9697.53,11,387,11,320,881.5936363636364,35.18181818181818,1.046375,11069.730495,0.860633728842883,Monday,Morning,0.2727272727272727,United Kingdom,3,2,1,6,32,Potential Loyalists,3,Hibernating
10367,11,14857.4,82,14857.4,11,746,11,279,1350.6727272727273,67.81818181818181,1.2001433691756274,19452.011010752693,0.9383092243637383,Sunday,Afternoon,0.45454545454545453,United Kingdom,1,2,2,5,12,At Risk,0,Champions
10370,17,19382.87,77,19382.87,17,898,17,293,1140.1688235294116,52.8235294117647,1.7661433447098978,24164.41895426621,0.8401461892366393,Saturday,Afternoon,0.35294117647058826,United Kingdom,1,3,2,6,13,At Risk,0,Champions
10374,10,15670.220000000001,12,15670.220000000001,10,643,10,202,1567.0220000000002,64.3,1.506930693069307,28336.72258217822,0.8038962140209029,Sunday,Afternoon,0.5,United Kingdom,3,1,2,6,31,Potential Loyalists,0,Champions
10378,9,16288.400000000001,62,16288.400000000001,9,547,9,281,1809.8222222222223,60.77777777777778,0.9749466192170819,21173.760683274024,1.1976087015454093,Sunday,Night,0.5555555555555556,United Kingdom,1,1,2,4,11,At Risk,0,Champions
10380,15,27450.99,2,27450.99,15,1127,15,357,1830.066,75.13333333333334,1.2789915966386556,28087.668423529416,0.7710777628622433,Friday,Night,0.13333333333333333,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
10388,15,27654.489999999998,5,27654.489999999998,15,902,15,368,1843.6326666666666,60.13333333333333,1.2407608695652175,27450.08724782609,0.6060883187495534,Friday,Morning,0.26666666666666666,United Kingdom,4,3,4,11,43,Champions,3,Hibernating
10389,13,35588.19,16,35588.19,13,1126,13,323,2737.5530769230772,86.61538461538461,1.2251393188854491,40246.60694489165,0.6864830532913825,Thursday,Evening,0.07692307692307693,United Kingdom,3,2,4,9,32,Potential Loyalists,2,Potential Loyalists
10391,7,6368.08,138,6368.08,7,303,7,202,909.7257142857143,43.285714285714285,1.054851485148515,11515.50624950495,1.174799910946709,Sunday,Afternoon,0.42857142857142855,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10392,10,18522.96,7,18522.96,10,626,10,335,1852.2959999999998,62.6,0.9086567164179106,20197.21441432836,0.45661988945603327,Monday,Night,0.2,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
10394,10,13154.35,16,13154.35,10,611,10,312,1315.435,61.1,0.9756410256410256,15400.70823076923,0.6266876319637666,Friday,Morning,0.2,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
10395,9,12203.32,5,12203.32,9,473,9,328,1355.9244444444444,52.55555555555556,0.8352439024390244,13590.331492682926,0.8702083638432708,Monday,Evening,0.3333333333333333,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
10400,10,16694.399999999998,12,16694.399999999998,10,539,10,319,1669.4399999999998,53.9,0.9542319749216301,19116.396338557992,0.4515389732057044,Friday,Night,0.1,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
10401,15,20154.86,19,20154.86,15,750,15,353,1343.6573333333333,50.0,1.2934844192634563,20855.99790594901,0.7589390830685233,Sunday,Morning,0.26666666666666666,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10404,23,39193.44,12,39193.44,23,1509,23,354,1704.0626086956522,65.6086956521739,1.9777401129943504,40442.31571525424,0.7676472119611503,Thursday,Afternoon,0.30434782608695654,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
10406,25,28482.44,8,28482.44,25,1367,25,343,1139.2975999999999,54.68,2.21865889212828,30332.553012244898,0.9083645943118389,Monday,Morning,0.2,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10407,26,49084.18,30,49084.18,26,1666,26,308,1887.853076923077,64.07692307692308,2.5696103896103897,58212.56256623377,0.8362090642921728,Tuesday,Evening,0.2692307692307692,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
10409,14,35272.8,4,35272.8,14,1124,14,364,2519.4857142857145,80.28571428571429,1.1707692307692308,35396.83621978022,0.8986435197652067,Monday,Afternoon,0.42857142857142855,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
10411,29,39262.64,17,39262.64,29,1621,29,338,1353.8841379310345,55.89655172413793,2.611715976331361,42431.52999763314,0.7156066972272976,Wednesday,Morning,0.27586206896551724,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
10413,14,14451.84,112,14451.84,14,678,14,246,1032.2742857142857,48.42857142857143,1.7323577235772356,21459.219980487804,0.8295012583411806,Thursday,Afternoon,0.2857142857142857,United Kingdom,1,3,2,6,13,At Risk,0,Champions
10415,28,51324.45,3,51324.45,28,1991,28,363,1833.0160714285714,71.10714285714286,2.3479889807162535,51646.81844628099,0.6741715683360681,Tuesday,Morning,0.25,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10420,14,8653.41,28,8653.41,14,494,14,344,618.1007142857143,35.285714285714285,1.2388372093023257,9188.713967441861,0.884165594708649,Friday,Morning,0.14285714285714285,United Kingdom,2,3,1,6,23,Loyal Customers,3,Hibernating
10422,12,15922.300000000001,26,15922.300000000001,12,540,12,290,1326.8583333333333,45.0,1.2595862068965518,20055.509462068967,0.7293028135007558,Thursday,Night,0.3333333333333333,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
10424,11,18088.12,12,18088.12,11,564,11,327,1644.3745454545453,51.27272727272727,1.0239755351681958,20205.591662385323,0.8889492489291055,Monday,Afternoon,0.36363636363636365,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
10427,8,11374.44,62,11374.44,8,375,8,292,1421.805,46.875,0.8339726027397261,14228.956997260273,0.8147884988191151,Monday,Afternoon,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10432,13,26783.89,6,26783.89,13,845,13,356,2060.2992307692307,65.0,1.111573033707865,27482.076795505614,0.5606827243111355,Saturday,Night,0.3076923076923077,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
10436,11,19362.49,45,19362.49,11,767,11,315,1760.2263636363639,69.72727272727273,1.0629841269841271,22453.11221333334,0.6623219885167637,Friday,Morning,0.09090909090909091,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
10439,8,11030.52,91,11030.52,8,495,8,232,1378.815,61.875,1.0496551724137932,17367.363558620695,0.4702788865622804,Thursday,Evening,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10440,13,17268.95,54,17268.95,13,615,13,313,1328.3807692307694,47.30769230769231,1.2642811501597446,20153.361201277963,0.8239140645303902,Saturday,Evening,0.38461538461538464,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
10441,10,17685.41,12,17685.41,10,764,10,324,1768.541,76.4,0.9395061728395062,19938.662237037035,1.0106409006621808,Thursday,Morning,0.3,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
10442,18,24721.739999999998,3,24721.739999999998,18,1127,18,305,1373.4299999999998,62.611111111111114,1.7964590163934429,29607.72848262295,0.7541908410084188,Friday,Night,0.2222222222222222,United Kingdom,4,4,3,11,44,Champions,2,Potential Loyalists
10443,9,5819.64,36,5819.64,9,512,9,303,646.6266666666667,56.888888888888886,0.9041584158415842,7015.835310891089,0.6844185381150919,Friday,Night,0.1111111111111111,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
10444,13,20217.72,12,20217.72,13,869,13,242,1555.2092307692308,66.84615384615384,1.635206611570248,30517.060998347108,0.6933006476448401,Sunday,Afternoon,0.46153846153846156,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
10447,9,16910.25,34,16910.25,9,590,9,333,1878.9166666666667,65.55555555555556,0.8227027027027027,18549.47783783784,0.5895964937746824,Monday,Morning,0.5555555555555556,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
10450,10,16867.56,1,16867.56,10,557,10,360,1686.756,55.7,0.8455555555555556,17114.95088,0.4866274501179934,Friday,Night,0.2,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
10453,7,14081.06,50,14081.06,7,486,7,305,2011.58,69.42857142857143,0.6986229508196722,16864.031464918033,0.70816264958378,Sunday,Morning,0.2857142857142857,United Kingdom,1,1,2,4,11,At Risk,3,Hibernating
10456,23,48783.92,8,48783.92,23,1748,23,362,2121.04,76.0,1.9340331491712708,49225.94004861878,0.7650724249334733,Thursday,Afternoon,0.17391304347826086,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10457,13,26894.170000000002,116,26894.170000000002,13,843,13,234,2068.7823076923078,64.84615384615384,1.6911111111111112,41982.488964102566,1.0878702482407798,Sunday,Morning,0.23076923076923078,United Kingdom,1,2,3,6,12,At Risk,0,Champions
10463,15,29588.6,74,29588.6,15,934,15,281,1972.5733333333333,62.266666666666666,1.6249110320284699,38463.07404982206,0.6514135402049116,Wednesday,Night,0.26666666666666666,United Kingdom,1,3,4,8,13,At Risk,0,Champions
10464,12,20153.79,3,20153.79,12,870,12,351,1679.4825,72.5,1.040683760683761,20973.721969230777,1.3353842899653403,Saturday,Morning,0.4166666666666667,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
10465,9,12791.669999999998,17,12791.669999999998,9,520,9,352,1421.2966666666664,57.77777777777778,0.7782954545454546,13274.26482272727,0.9793433269446868,Sunday,Morning,0.3333333333333333,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
10466,31,48932.380000000005,4,48932.380000000005,31,1692,31,368,1578.4638709677422,54.58064516129032,2.5642391304347827,48570.70588695653,0.6915964504110159,Saturday,Afternoon,0.3870967741935484,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10472,8,20448.7,6,20448.7,8,603,8,333,2556.0875,75.375,0.7312912912912913,22430.934342342345,0.455461981811955,Sunday,Night,0.375,United Kingdom,4,1,3,8,41,Potential Loyalists,3,Hibernating
10475,24,38139.25,2,38139.25,24,1176,24,315,1589.1354166666667,49.0,2.3192380952380955,44227.00076190477,0.7295604207199904,Monday,Night,0.16666666666666666,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10478,18,24810.8,8,24810.8,18,1199,18,360,1378.3777777777777,66.61111111111111,1.522,25174.691733333333,0.9881495629636978,Wednesday,Morning,0.2222222222222222,United Kingdom,4,4,3,11,44,Champions,3,Hibernating
10481,3,7447.759999999999,18,7447.759999999999,3,191,3,240,2482.5866666666666,63.666666666666664,0.3805,11335.49072,0.8728863649346571,Friday,Afternoon,0.0,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
10482,20,27647.25,21,27647.25,20,961,20,338,1382.3625,48.05,1.8011834319526627,29878.661183431956,0.5929744313095884,Tuesday,Morning,0.25,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
10483,14,31361.61,13,31361.61,14,1059,14,300,2240.1150000000002,75.64285714285714,1.4205333333333334,38185.896336000005,0.7879511043359714,Saturday,Afternoon,0.35714285714285715,United Kingdom,3,3,4,10,33,Champions,2,Potential Loyalists
10484,16,23390.68,13,23390.68,16,908,16,360,1461.9175,56.75,1.352888888888889,23733.743306666667,0.8470417359477904,Friday,Evening,0.1875,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10485,18,29423.16,11,29423.16,18,1009,18,337,1634.62,56.05555555555556,1.6258753709198814,31892.260785756676,1.0751418224178118,Thursday,Night,0.2777777777777778,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
10489,45,67866.81,9,67866.81,45,2671,45,359,1508.1513333333332,59.355555555555554,3.815598885793872,69054.0065649025,0.6789785730935641,Sunday,Night,0.37777777777777777,United Kingdom,3,4,4,11,34,Champions,1,At-Risk Customers
10490,12,17210.57,4,17210.57,12,726,12,358,1434.2141666666666,60.5,1.0203351955307263,17560.55030614525,0.783919229222061,Wednesday,Evening,0.16666666666666666,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
10491,7,7481.490000000001,150,7481.490000000001,7,274,7,199,1068.7842857142857,39.142857142857146,1.0707537688442212,13732.857624120605,0.8471038593563557,Tuesday,Morning,0.14285714285714285,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10496,13,31727.07,37,31727.07,13,964,13,308,2440.543846153846,74.15384615384616,1.2848051948051948,37627.48094025974,0.6462318335799346,Saturday,Morning,0.38461538461538464,United Kingdom,2,2,4,8,22,Customers Needing Attention,3,Hibernating
10498,9,17863.510000000002,47,17863.510000000002,9,601,9,263,1984.8344444444447,66.77777777777777,1.0416730038022814,24810.581493536127,0.6972065439913785,Thursday,Morning,0.2222222222222222,United Kingdom,1,1,2,4,11,At Risk,0,Champions
10504,13,23093.21,17,23093.21,13,746,13,306,1776.4007692307691,57.38461538461539,1.293202614379085,27566.95342745098,0.5805026381932981,Tuesday,Morning,0.23076923076923078,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
10506,17,25808.63,18,25808.63,17,1110,17,348,1518.154705882353,65.29411764705883,1.4870114942528736,27090.161972413793,0.989365141233216,Monday,Evening,0.29411764705882354,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10510,16,26548.730000000003,18,26548.730000000003,16,961,16,353,1659.2956250000002,60.0625,1.37971671388102,27472.29488498584,0.6972241072833559,Monday,Evening,0.25,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10513,10,12464.05,60,12464.05,10,472,10,193,1246.405,47.2,1.5772020725388602,23589.990590673577,0.844075346072537,Monday,Evening,0.3,United Kingdom,1,1,1,3,11,At Risk,0,Champions
10519,25,32762.66,6,32762.66,25,1669,25,359,1310.5064,66.76,2.1197771587743737,33335.778397771595,0.4432008356983852,Thursday,Evening,0.32,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10521,7,10595.78,7,10595.78,7,333,7,275,1513.6828571428573,47.57142857142857,0.7748363636363637,14074.278248727274,1.525492781877964,Wednesday,Night,0.14285714285714285,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
10524,14,19629.54,8,19629.54,14,732,14,341,1402.1100000000001,52.285714285714285,1.2497360703812317,21027.20929970675,0.8304062562768642,Thursday,Afternoon,0.21428571428571427,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
10528,25,47138.11,1,47138.11,25,1585,25,344,1885.5244,63.4,2.2122093023255816,50054.095409302325,0.8043842995583493,Saturday,Morning,0.36,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
10532,21,32859.25,48,32859.25,21,1239,21,313,1564.7261904761904,59.0,2.042300319488818,38347.689584664535,0.6442697974620847,Saturday,Afternoon,0.47619047619047616,United Kingdom,1,4,4,9,14,Can't Lose Them,2,Potential Loyalists
10533,13,17122.95,20,17122.95,13,645,13,339,1317.15,49.61538461538461,1.167315634218289,18450.357451327436,0.763179474756374,Sunday,Night,0.5384615384615384,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
10534,13,12831.12,7,12831.12,13,571,13,337,987.0092307692308,43.92307692307692,1.1742433234421366,13907.86799287834,1.0276218897202882,Thursday,Morning,0.23076923076923078,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
10537,8,10035.14,18,10035.14,8,441,8,351,1254.3925,55.125,0.6937891737891738,10443.407234188035,0.8782591596707541,Monday,Morning,0.25,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
10540,14,20856.97,15,20856.97,14,866,14,343,1489.7835714285716,61.857142857142854,1.2424489795918368,22211.76093760933,0.5979676729156462,Friday,Evening,0.35714285714285715,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
10541,17,32657.93,57,32657.93,17,1115,17,302,1921.054705882353,65.58823529411765,1.7135099337748345,39500.955862251656,1.1200741590314838,Thursday,Night,0.058823529411764705,United Kingdom,1,3,4,8,13,At Risk,2,Potential Loyalists
10543,13,25991.870000000003,9,25991.870000000003,13,776,13,305,1999.3746153846155,59.69230769230769,1.2974426229508198,31128.886142950825,1.2309210667918495,Thursday,Evening,0.3076923076923077,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
